Province/State,Country/Region,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered
West Virginia,US,3/17/2020 23:33,38.4912,-80.9545,1,0,0
West Virginia,US,3/17/2020 23:33,38.4912,-80.9545,1,0,0
,The Gambia,3/17/2020 23:33,13.4667,-16.6,1,0,0
Washington,US,3/17/2020 23:33,47.4009,-121.4905,1076,55,1
Wyoming,US,3/17/2020 23:53,42.756,-107.3025,11,0,0
United States Virgin Islands,US,3/18/2020 0:13,18.35,-64.933,2,0,0
United States Virgin Islands,US,3/18/2020 0:13,18.35,-64.933,2,0,0
Guangxi,China,3/18/2020 0:33,23.8298,108.7881,253,2,250
Guangxi,China,3/18/2020 0:33,23.8298,108.7881,253,2,250
Aruba,Netherlands,3/18/2020 0:53,12.5186,-70.0358,2,0,0
Aruba,Netherlands,3/18/2020 0:53,12.5186,-70.0358,2,0,0
,Somalia,3/18/2020 0:53,5.1521,46.1996,1,0,0
,Somalia,3/18/2020 0:53,5.1521,46.1996,1,0,0
,Somalia,3/18/2020 0:53,5.1521,46.1996,1,0,0
,Somalia,3/18/2020 0:53,5.1521,46.1996,1,0,0
Guizhou,China,3/18/2020 1:53,26.8154,106.8748,146,2,144
Guizhou,China,3/18/2020 1:53,26.8154,106.8748,146,2,144
Guizhou,China,3/18/2020 1:53,26.8154,106.8748,146,2,144
Guizhou,China,3/18/2020 1:53,26.8154,106.8748,146,2,144
Sichuan,China,3/18/2020 2:13,30.6171,102.7103,540,3,525
Liaoning,China,3/18/2020 2:13,41.2956,122.6085,125,1,122
Liaoning,China,3/18/2020 2:13,41.2956,122.6085,125,1,122
,United Arab Emirates,3/18/2020 2:33,23.4241,53.8478,113,0,26
,Turkey,3/18/2020 2:33,38.9637,35.2433,98,1,0
,"Korea, South",3/18/2020 2:53,35.9078,127.7669,8413,84,1540
,San Marino,3/18/2020 2:53,43.9424,12.4578,104,11,4
,New Zealand,3/18/2020 2:53,-40.9006,174.886,20,0,0
,Mayotte,3/18/2020 2:53,-12.8275,45.1662,3,0,0
,San Marino,3/18/2020 2:53,43.9424,12.4578,109,14,4
,Mayotte,3/18/2020 2:53,-12.8275,45.1662,3,0,0
,Ireland,3/18/2020 3:13,53.1424,-7.6921,292,2,5
,Egypt,3/18/2020 3:13,26.8206,30.8025,196,6,32
,Ecuador,3/18/2020 3:13,-1.8312,-78.1834,111,2,0
,Cyprus,3/18/2020 3:13,35.1264,33.4299,40,0,0
,Liberia,3/18/2020 3:13,6.4281,-9.4295,6,0,0
,Liberia,3/18/2020 3:13,6.4281,-9.4295,6,0,0
,Liberia,3/18/2020 3:13,6.4281,-9.4295,6,0,0
Alberta,Canada,3/18/2020 3:33,53.9333,-116.5765,97,0,0
British Columbia,Canada,3/18/2020 3:33,53.7267,-127.6476,186,7,4
Manitoba,Canada,3/18/2020 3:33,53.7609,-98.8139,15,0,0
,Argentina,3/18/2020 3:33,-38.4161,-63.6167,79,2,3
,Costa Rica,3/18/2020 3:33,9.7489,-83.7534,50,0,0
Shaanxi,China,3/18/2020 3:53,35.1917,108.8701,246,3,237
Shaanxi,China,3/18/2020 3:53,35.1917,108.8701,246,3,237
Beijing,China,3/18/2020 5:33,40.1824,116.4142,469,8,378
Alaska,US,3/18/2020 5:53,61.3707,-152.4044,6,0,0
District of Columbia,US,3/18/2020 5:53,38.8974,-77.0268,31,0,0
Guam,US,3/18/2020 5:53,13.4443,144.7937,5,0,0
Hawaii,US,3/18/2020 5:53,21.0943,-157.4983,14,0,0
Idaho,US,3/18/2020 5:53,44.2405,-114.4788,9,0,0
Iowa,US,3/18/2020 5:53,42.0115,-93.2105,29,0,0
Shanghai,China,3/18/2020 5:53,31.202,121.4491,361,3,326
,Barbados,3/18/2020 6:33,13.1939,-59.5432,2,0,0
,Taiwan*,3/18/2020 7:13,23.7,121,100,1,22
Guangdong,China,3/18/2020 8:53,23.3417,113.4244,1370,8,1313
Hong Kong,China,3/18/2020 9:33,22.3,114.2,181,4,92
St Martin,France,3/18/2020 10:13,18.0708,-63.0501,3,0,0
,Guadeloupe,3/18/2020 10:13,16.265,-61.551,27,0,0
,Martinique,3/18/2020 10:13,14.6415,-61.0242,19,1,0
Diamond Princess,Cruise Ship,3/18/2020 10:33,35.4498,139.6649,712,7,325
Diamond Princess,Cruise Ship,3/18/2020 10:33,35.4498,139.6649,712,7,325
Diamond Princess,Cruise Ship,3/18/2020 10:33,35.4498,139.6649,712,7,325
Macau,China,3/18/2020 10:33,22.1667,113.55,15,0,10
,Czechia,3/18/2020 10:33,49.8175,15.473,464,0,3
,Estonia,3/18/2020 10:33,58.5953,25.0136,258,0,1
,Indonesia,3/18/2020 10:53,-0.7893,113.9213,227,19,11
,Thailand,3/18/2020 10:53,15.87,100.9925,212,1,42
,Luxembourg,3/18/2020 10:53,49.8153,6.1296,203,2,0
,Philippines,3/18/2020 10:53,12.8797,121.774,202,19,5
,Kuwait,3/18/2020 10:53,29.3117,47.4818,142,0,15
,Lebanon,3/18/2020 10:53,33.8547,35.8623,133,3,3
,South Africa,3/18/2020 10:53,-30.5595,22.9375,116,0,0
,Mexico,3/18/2020 10:53,23.6345,-102.5528,93,0,4
,Panama,3/18/2020 10:53,8.538,-80.7821,86,1,0
,Armenia,3/18/2020 10:53,40.0691,45.0382,84,0,1
,Serbia,3/18/2020 10:53,44.0165,21.0059,83,0,1
,Croatia,3/18/2020 11:13,45.1,15.2,81,0,4
,Latvia,3/18/2020 11:13,56.8796,24.6032,71,0,1
,Brunei,3/18/2020 11:13,4.5353,114.7277,68,0,0
,Hungary,3/18/2020 11:13,47.1625,19.5033,58,1,2
,Belarus,3/18/2020 11:33,53.7098,27.9534,51,0,5
,Uruguay,3/18/2020 11:33,-32.5228,-55.7658,50,0,0
,Morocco,3/18/2020 11:33,31.7917,-7.0926,49,2,1
,Georgia,3/18/2020 11:33,42.3154,43.3569,38,0,1
,Venezuela,3/18/2020 11:33,6.4238,-66.5897,36,0,0
,Cambodia,3/18/2020 11:33,12.5657,104.991,35,0,1
,Kazakhstan,3/18/2020 11:33,48.0196,66.9237,35,0,0
,Senegal,3/18/2020 11:33,14.4974,-14.4524,31,0,2
,Moldova,3/18/2020 11:33,47.4116,28.3699,30,1,1
,Lithuania,3/18/2020 11:33,55.1694,23.8813,0,0,1
,Bangladesh,3/18/2020 11:33,23.685,90.3563,14,1,3
,Rwanda,3/18/2020 11:33,-1.9403,29.8739,8,0,0
,Cote d'Ivoire,3/18/2020 11:33,7.54,-5.5471,6,0,1
,Ethiopia,3/18/2020 11:33,9.145,40.4897,6,0,0
,Congo (Kinshasa),3/18/2020 11:33,-4.0383,21.7587,4,0,0
,Tanzania,3/18/2020 11:33,-6.369,34.8888,3,0,0
,Belarus,3/18/2020 11:33,53.7098,27.9534,51,0,5
,Senegal,3/18/2020 11:33,14.4974,-14.4524,31,0,2
,Rwanda,3/18/2020 11:33,-1.9403,29.8739,8,0,0
,Ethiopia,3/18/2020 11:33,9.145,40.4897,6,0,0
Heilongjiang,China,3/18/2020 11:53,47.862,127.7615,482,13,459
Australian Capital Territory,Australia,3/18/2020 11:53,-35.4735,149.0124,3,0,0
Grand Princess,Canada,3/18/2020 11:53,37.6489,-122.6655,9,0,0
Grand Princess,Canada,3/18/2020 11:53,37.6489,-122.6655,9,0,0
Montserrat,United Kingdom,3/18/2020 11:53,16.7425,-62.1874,1,0,0
Montserrat,United Kingdom,3/18/2020 11:53,16.7425,-62.1874,1,0,0
Montserrat,United Kingdom,3/18/2020 11:53,16.7425,-62.1874,1,0,0
Montserrat,United Kingdom,3/18/2020 11:53,16.7425,-62.1874,1,0,0
Queensland,Australia,3/18/2020 11:53,-28.0167,153.4,94,0,8
Saskatchewan,Canada,3/18/2020 11:53,52.9399,-106.4509,8,0,0
South Australia,Australia,3/18/2020 11:53,-34.9285,138.6007,37,0,3
Tasmania,Australia,3/18/2020 11:53,-41.4545,145.9707,10,0,0
,Jamaica,3/18/2020 11:53,18.1096,-77.2975,13,0,2
,Bolivia,3/18/2020 11:53,-16.2902,-63.5887,12,0,0
,Reunion,3/18/2020 11:53,-21.1151,55.5364,12,0,0
,Paraguay,3/18/2020 11:53,-23.4425,-58.4438,11,0,0
,Honduras,3/18/2020 11:53,15.2,-86.2419,9,0,0
,Trinidad and Tobago,3/18/2020 11:53,10.6918,-61.2225,7,0,0
,Mongolia,3/18/2020 11:53,46.8625,103.8467,5,0,0
,Aruba,3/18/2020 11:53,12.5211,-69.9683,4,0,0
,Kyrgyzstan,3/18/2020 11:53,41.2044,74.7661,3,0,0
,Bolivia,3/18/2020 11:53,-16.2902,-63.5887,12,0,0
,Paraguay,3/18/2020 11:53,-23.4425,-58.4438,13,0,0
,Mongolia,3/18/2020 11:53,46.8625,103.8467,6,0,0
,Aruba,3/18/2020 11:53,12.5211,-69.9683,4,0,0
,Kyrgyzstan,3/18/2020 11:53,41.2044,74.7661,3,0,0
,Mongolia,3/18/2020 11:53,46.8625,103.8467,6,0,0
Cook Islands,New Zealand,3/18/2020 12:13,-21.2367,-159.7777,0,0,0
England,United Kingdom,3/18/2020 12:13,52.3555,-1.1743,0,264,0
Guernsey,United Kingdom,3/18/2020 12:13,49.448196,-2.58949,0,0,0
Hubei,China,3/18/2020 12:13,30.9756,112.2707,67800,3122,56927
Jersey,United Kingdom,3/18/2020 12:13,49.2138,-2.1358,0,0,0
Johor,Malaysia,3/18/2020 12:13,1.4854,103.7618,0,0,0
Kedah,Malaysia,3/18/2020 12:13,6.1184,100.3685,0,0,0
Kelantan,Malaysia,3/18/2020 12:13,6.1254,102.2381,0,0,0
Melaka,Malaysia,3/18/2020 12:13,2.1896,102.2501,0,0,0
Negeri Sembilan,Malaysia,3/18/2020 12:13,2.7258,101.9424,0,0,0
New South Wales,Australia,3/18/2020 12:13,-33.8688,151.2093,267,5,4
Niue,New Zealand,3/18/2020 12:13,-19.0544,-169.8672,0,0,0
Northern Ireland,United Kingdom,3/18/2020 12:13,54.7877,-6.4923,0,1,0
Pahang,Malaysia,3/18/2020 12:13,3.8126,103.3256,0,0,0
Perak,Malaysia,3/18/2020 12:13,4.5921,101.0901,0,0,0
Perlis,Malaysia,3/18/2020 12:13,6.4449,100.2048,0,0,0
Pitcairn Islands,United Kingdom,3/18/2020 12:13,-24.3768,-128.3242,0,0,0
Pulau Pinang,Malaysia,3/18/2020 12:13,5.4141,100.3288,0,0,0
Sabah,Malaysia,3/18/2020 12:13,5.9788,116.0753,0,0,0
Sarawak,Malaysia,3/18/2020 12:13,1.5533,110.3592,0,0,0
Scotland,United Kingdom,3/18/2020 12:13,56.4907,-4.2026,0,15,0
Selangor,Malaysia,3/18/2020 12:13,3.0738,101.5183,0,0,0
Terengganu,Malaysia,3/18/2020 12:13,5.3117,103.1324,0,0,0
Unknown,China,3/18/2020 12:13,,,0,0,0
Unknown,Malaysia,3/18/2020 12:13,,,0,0,0
Unknown,Ukraine,3/18/2020 12:13,,,0,0,0
Victoria,Australia,3/18/2020 12:13,-37.8136,144.9631,121,0,8
Victoria,Australia,3/18/2020 12:13,-37.8136,144.9631,121,0,8
Victoria,Australia,3/18/2020 12:13,-37.8136,144.9631,121,0,8
W.P. Kuala Lumpur,Malaysia,3/18/2020 12:13,3.139,101.6869,0,0,0
W.P. Labuan,Malaysia,3/18/2020 12:13,5.2831,115.2308,0,0,0
W.P. Putrajaya,Malaysia,3/18/2020 12:13,2.9264,101.6964,0,0,0
Wales,United Kingdom,3/18/2020 12:13,52.1307,-3.7837,0,7,0
,Bosnia and Herzegovina,3/18/2020 12:13,43.9159,17.6791,38,0,2
,Uzbekistan,3/18/2020 12:13,41.3775,64.5853,15,0,0
,Sudan,3/18/2020 12:13,12.8628,30.2176,1,1,0
,Kiribati,3/18/2020 12:13,-3.3704,-168.734,0,0,0
,Palau,3/18/2020 12:13,7.515,134.5825,0,0,0
,Summer Olympics 2020,3/18/2020 12:13,35.6491,139.7737,0,0,0
,Tonga,3/18/2020 12:13,-21.179,-175.1982,0,0,0
,Winter Olympics 2022,3/18/2020 12:13,39.9042,116.4074,0,0,0
,Antarctica,3/18/2020 12:13,-71.9499,23.347,0,0,0
,"Korea, North",3/18/2020 12:13,40.3399,127.5101,0,0,0
,Nauru,3/18/2020 12:13,-0.5228,166.9315,0,0,0
,Tuvalu,3/18/2020 12:13,-7.1095,177.6493,0,0,0
,Sudan,3/18/2020 12:13,12.8628,30.2176,1,1,0
,Sudan,3/18/2020 12:13,12.8628,30.2176,1,1,0
,Sudan,3/18/2020 12:13,12.8628,30.2176,2,1,0
Western Australia,Australia,3/18/2020 12:13,-31.9505,115.8605,35,1,0
,Iran,3/18/2020 12:33,32.4279,53.688,17361,1135,5389
,Belgium,3/18/2020 12:33,50.5039,4.4699,1486,14,31
,Japan,3/18/2020 12:33,36.2048,138.2529,889,29,144
,Portugal,3/18/2020 12:33,39.3999,-8.2245,448,2,3
,Bahrain,3/18/2020 12:33,26.0667,50.5577,256,1,88
,Iceland,3/18/2020 12:33,64.9631,-19.0208,250,1,5
,Iraq,3/18/2020 12:33,33.2232,43.6793,164,12,43
,Russia,3/18/2020 12:33,61.524,105.3188,147,0,8
,Albania,3/18/2020 12:33,41.1533,20.1683,59,2,0
,North Macedonia,3/18/2020 12:33,41.6086,21.7453,35,0,1
,Tunisia,3/18/2020 12:33,33.8869,9.5375,29,0,0
,Burkina Faso,3/18/2020 12:33,12.2383,-1.5616,20,1,0
,Nigeria,3/18/2020 12:33,9.082,8.6753,8,0,1
,Djibouti,3/18/2020 12:33,11.8251,42.5903,1,0,0
,Nigeria,3/18/2020 12:33,9.082,8.6753,8,0,1
,Spain,3/18/2020 13:13,40.4637,-3.7492,13910,623,1081
,Finland,3/18/2020 13:13,61.9241,25.7482,460,6,10
,Sri Lanka,3/18/2020 13:13,7.8731,80.7718,51,0,1
Netherlands,Netherlands,3/18/2020 13:13,52.1326,5.2913,2051,58,2
,Singapore,3/18/2020 13:33,1.3521,103.8198,313,0,114
,Poland,3/18/2020 13:33,51.9194,19.1451,251,5,13
,Chile,3/18/2020 13:33,-35.6751,-71.543,238,0,0
,India,3/18/2020 13:33,20.5937,78.9629,156,3,14
,Chile,3/18/2020 13:33,-35.6751,-71.543,238,0,0
Nebraska,US,3/18/2020 13:53,41.1254,-98.2681,24,0,0
Oregon,US,3/18/2020 13:53,44.572,-122.0709,68,2,0
Wyoming,US,3/18/2020 13:53,42.756,-107.3025,15,0,0
,Slovakia,3/18/2020 14:13,48.669,19.699,96,1,0
Gibraltar,United Kingdom,3/18/2020 14:13,36.1408,-5.3536,8,0,2
Kentucky,US,3/18/2020 14:13,37.6681,-84.6701,27,1,0
Massachusetts,US,3/18/2020 14:13,42.2302,-71.5301,218,0,0
New Jersey,US,3/18/2020 14:13,40.2989,-74.521,267,3,0
Washington,US,3/18/2020 14:13,47.4009,-121.4905,1014,55,0
,Benin,3/18/2020 14:13,9.3077,2.3158,2,0,0
,"Gambia, The",3/18/2020 14:13,13.4432,-15.3101,1,0,0
,The Gambia,3/18/2020 14:13,13.4667,-16.6,0,0,0
,Benin,3/18/2020 14:13,9.3077,2.3158,2,0,0
,"Gambia, The",3/18/2020 14:13,13.4432,-15.3101,1,0,0
,The Gambia,3/18/2020 14:13,13.4667,-16.6,0,0,0
,Benin,3/18/2020 14:13,9.3077,2.3158,2,0,0
,"Gambia, The",3/18/2020 14:13,13.4432,-15.3101,1,0,0
,The Gambia,3/18/2020 14:13,13.4667,-16.6,0,0,0
,Benin,3/18/2020 14:13,9.3077,2.3158,2,0,0
,"Gambia, The",3/18/2020 14:13,13.4432,-15.3101,1,0,0
,The Gambia,3/18/2020 14:13,13.4667,-16.6,0,0,0
French Guiana,France,3/18/2020 14:33,4,-53,0,0,0
French Guiana,France,3/18/2020 14:33,4,-53,0,0,0
French Guiana,France,3/18/2020 14:33,4,-53,0,0,0
French Guiana,France,3/18/2020 14:33,4,-53,0,0,0
Guadeloupe,France,3/18/2020 14:33,16.25,-61.5833,0,0,0
Guadeloupe,France,3/18/2020 14:33,16.25,-61.5833,0,0,0
Guadeloupe,France,3/18/2020 14:33,16.25,-61.5833,0,0,0
Guadeloupe,France,3/18/2020 14:33,16.25,-61.5833,0,0,0
Mayotte,France,3/18/2020 14:33,-12.8431,45.1383,0,0,0
Mayotte,France,3/18/2020 14:33,-12.8431,45.1383,0,0,0
Mayotte,France,3/18/2020 14:33,-12.8431,45.1383,0,0,0
Mayotte,France,3/18/2020 14:33,-12.8431,45.1383,0,0,0
Reunion,France,3/18/2020 14:33,-21.1351,55.2471,0,0,0
Reunion,France,3/18/2020 14:33,-21.1351,55.2471,0,0,0
Reunion,France,3/18/2020 14:33,-21.1351,55.2471,0,0,0
Reunion,France,3/18/2020 14:33,-21.1351,55.2471,0,0,0
,Israel,3/18/2020 14:33,31.0461,34.8516,500,0,6
,Equatorial Guinea,3/18/2020 14:33,1.6508,10.2679,4,0,0
,Zambia,3/18/2020 14:33,-15.4167,28.2833,2,0,0
Unknown,United Kingdom,3/18/2020 14:53,55.3781,-3.436,2626,2,65
,Switzerland,3/18/2020 14:53,46.8182,8.2275,3028,48,15
,Austria,3/18/2020 14:53,47.5162,14.5501,1225,5,9
,Colombia,3/18/2020 14:53,4.5709,-74.2973,93,0,1
,Jordan,3/18/2020 14:53,30.5852,36.2384,52,0,1
,Bulgaria,3/18/2020 15:33,42.7339,25.4858,92,2,0
,Vietnam,3/18/2020 15:33,14.0583,108.2772,75,0,16
Colorado,US,3/18/2020 15:53,39.0598,-105.3111,184,2,0
,Norway,3/18/2020 15:53,60.472,8.4689,1550,6,1
,Greece,3/18/2020 16:59,39.0742,21.8243,418,5,8
,Romania,3/18/2020 16:59,45.9432,24.9668,260,0,19
,Peru,3/18/2020 16:59,-9.19,-75.0152,145,15,1
Denmark,Denmark,3/18/2020 16:59,56.2639,9.5018,1057,4,1
Faroe Islands,Denmark,3/18/2020 16:59,61.8926,-6.9118,58,0,0
,Cuba,3/18/2020 16:59,21.5218,-77.7812,7,1,0
,Italy,3/18/2020 17:33,41.8719,12.5674,35713,2978,4025
Ontario,Canada,3/18/2020 17:33,51.2538,-85.3232,586,1,5
,Sweden,3/18/2020 17:53,60.1282,18.6435,1279,10,1
Nova Scotia,Canada,3/18/2020 17:53,44.682,-63.7443,12,0,0
Quebec,Canada,3/18/2020 17:53,52.9399,-73.5491,169,3,0
France,France,3/18/2020 18:33,46.2276,2.2137,9043,148,12
New Brunswick,Canada,3/18/2020 18:33,46.5653,-66.4619,11,0,0
New Brunswick,Canada,3/18/2020 18:33,46.5653,-66.4619,11,0,0
New Brunswick,Canada,3/18/2020 18:33,46.5653,-66.4619,11,0,0
,Qatar,3/18/2020 19:14,25.3548,51.1839,452,0,4
,Brazil,3/18/2020 19:14,-14.235,-51.9253,372,3,2
,Pakistan,3/18/2020 19:14,30.3753,69.3451,299,0,2
,Liechtenstein,3/18/2020 19:14,47.166,9.5554,25,0,0
,Guam,3/18/2020 19:14,13.4443,144.7937,0,0,0
,Liechtenstein,3/18/2020 19:14,47.166,9.5554,34,0,0
,Guam,3/18/2020 19:14,13.4443,144.7937,0,0,0
,Liechtenstein,3/18/2020 19:14,47.166,9.5554,36,0,0
,Guam,3/18/2020 19:14,13.4443,144.7937,0,0,0
,Guam,3/18/2020 19:14,13.4443,144.7937,0,0,0
California,US,3/18/2020 19:14,36.1162,-119.6816,751,13,0
Florida,US,3/18/2020 19:14,27.7663,-81.6868,314,7,0
Georgia,US,3/18/2020 19:14,33.0406,-83.6431,199,3,0
Illinois,US,3/18/2020 19:14,40.3495,-88.9861,162,1,0
Maryland,US,3/18/2020 19:14,39.0639,-76.8021,85,0,0
Michigan,US,3/18/2020 19:14,43.3266,-84.5361,83,0,0
Minnesota,US,3/18/2020 19:14,45.6945,-93.9002,77,0,0
Nevada,US,3/18/2020 19:14,38.3135,-117.0554,55,1,0
North Carolina,US,3/18/2020 19:14,35.6301,-79.8064,70,0,0
Ohio,US,3/18/2020 19:14,40.3888,-82.7649,86,0,0
Pennsylvania,US,3/18/2020 19:14,40.5908,-77.2098,152,0,0
Tennessee,US,3/18/2020 19:14,35.7478,-86.6923,79,0,0
Wisconsin,US,3/18/2020 19:14,44.2685,-89.6165,92,0,0
,Germany,3/18/2020 19:33,51.1657,10.4515,12327,28,105
,Oman,3/18/2020 19:33,21.4735,55.9754,39,0,12
Alabama,US,3/18/2020 19:33,32.3182,-86.9023,46,0,0
Arizona,US,3/18/2020 19:33,33.7298,-111.4312,27,0,0
Arkansas,US,3/18/2020 19:33,34.9697,-92.3731,33,0,0
Delaware,US,3/18/2020 19:33,39.3185,-75.5071,19,0,0
Indiana,US,3/18/2020 19:33,39.8494,-86.2583,39,2,0
Louisiana,US,3/18/2020 19:33,31.1695,-91.8678,257,4,0
Maine,US,3/18/2020 19:33,44.6939,-69.3819,42,0,0
Mississippi,US,3/18/2020 19:33,32.7416,-89.6787,34,0,0
Missouri,US,3/18/2020 19:33,38.4561,-92.2884,18,0,0
Montana,US,3/18/2020 19:33,46.9219,-110.4544,11,0,0
Montana,US,3/18/2020 19:33,46.9219,-110.4544,11,0,0
New York,US,3/18/2020 19:33,42.1657,-74.9481,2495,16,0
North Dakota,US,3/18/2020 19:33,47.5289,-99.784,6,0,0
Rhode Island,US,3/18/2020 19:33,41.6809,-71.5118,33,0,0
US,US,3/18/2020 19:33,37.0902,-95.7129,1,0,106
Vermont,US,3/18/2020 19:33,44.0459,-72.7107,18,0,0
Texas,US,3/18/2020 19:53,31.0545,-97.5635,173,3,0
Virginia,US,3/18/2020 19:53,37.7693,-78.17,77,2,0
,Algeria,3/18/2020 19:53,28.0339,1.6596,74,7,12
,Mauritius,3/18/2020 19:53,-20.2,57.5,3,0,0
,Montenegro,3/18/2020 19:53,42.7087,19.3744,1,0,0
Heilongjiang,China,3/19/2020 1:02,47.862,127.7615,483,13,460
Macau,China,3/19/2020 1:02,22.1667,113.55,17,0,10
Macau,China,3/19/2020 1:02,22.1667,113.55,17,0,10
Shandong,China,3/19/2020 1:02,36.3427,118.1498,761,7,747
Shanghai,China,3/19/2020 1:02,31.202,121.4491,363,3,326
Inner Mongolia,China,3/19/2020 1:03,44.0935,113.9448,75,1,74
Inner Mongolia,China,3/19/2020 1:03,44.0935,113.9448,75,1,74
Inner Mongolia,China,3/19/2020 1:03,44.0935,113.9448,75,1,74
,Andorra,3/19/2020 1:03,42.5063,1.5218,53,0,1
,Ukraine,3/19/2020 1:03,48.3794,31.1656,16,2,0
,Cote d'Ivoire,3/19/2020 1:03,7.54,-5.5471,9,0,1
,Cote d'Ivoire,3/19/2020 1:03,7.54,-5.5471,9,0,1
Saskatchewan,Canada,3/19/2020 1:03,52.9399,-106.4509,16,0,0
Guangdong,China,3/19/2020 1:13,23.3417,113.4244,1378,8,1318
,Zambia,3/19/2020 1:53,-13.1339,27.8493,2,0,0
,Zambia,3/19/2020 1:53,-13.1339,27.8493,2,0,0
,Zambia,3/19/2020 1:53,-13.1339,27.8493,2,0,0
,"Korea, South",3/19/2020 2:13,35.9078,127.7669,8565,91,1540
,Slovenia,3/19/2020 2:13,46.1512,14.9955,286,1,0
,Uruguay,3/19/2020 2:13,-32.5228,-55.7658,79,0,0
,Seychelles,3/19/2020 2:13,-4.6796,55.492,10,0,0
,Panama,3/19/2020 2:33,8.538,-80.7821,109,1,0
,New Zealand,3/19/2020 2:33,-40.9006,174.886,28,0,0
,Martinique,3/19/2020 2:33,14.6415,-61.0242,23,1,0
,Jamaica,3/19/2020 2:33,18.1096,-77.2975,15,1,2
,Kenya,3/19/2020 2:33,-0.0236,37.9062,7,0,0
,Mauritius,3/19/2020 2:33,-20.3484,57.5522,3,0,0
,Mauritania,3/19/2020 2:33,21.0079,-10.9408,2,0,0
,Kenya,3/19/2020 2:33,-0.0236,37.9062,7,0,0
,Mauritania,3/19/2020 2:33,21.0079,-10.9408,2,0,0
,Kenya,3/19/2020 2:33,-0.0236,37.9062,7,0,0
,Mauritania,3/19/2020 2:33,21.0079,-10.9408,2,0,0
Alaska,US,3/19/2020 2:33,61.3707,-152.4044,9,0,0
District of Columbia,US,3/19/2020 2:33,38.8974,-77.0268,40,0,0
Hawaii,US,3/19/2020 2:33,21.0943,-157.4983,16,0,0
Idaho,US,3/19/2020 2:33,44.2405,-114.4788,11,0,0
Nebraska,US,3/19/2020 2:33,41.1254,-98.2681,29,0,0
New Caledonia,France,3/19/2020 2:33,-20.9043,165.618,2,0,0
New Caledonia,France,3/19/2020 2:33,-20.9043,165.618,2,0,0
West Virginia,US,3/19/2020 2:33,38.4912,-80.9545,2,0,0
,Costa Rica,3/19/2020 2:53,9.7489,-83.7534,69,1,0
,Dominican Republic,3/19/2020 2:53,18.7357,-70.1627,34,2,0
,Cameroon,3/19/2020 2:53,3.848,11.5021,13,0,0
Bermuda,United Kingdom,3/19/2020 2:53,32.3078,-64.7505,2,0,0
Bermuda,United Kingdom,3/19/2020 2:53,32.3078,-64.7505,2,0,0
Alberta,Canada,3/19/2020 3:13,53.9333,-116.5765,119,0,0
British Columbia,Canada,3/19/2020 3:13,53.7267,-127.6476,231,7,4
Manitoba,Canada,3/19/2020 3:13,53.7609,-98.8139,17,0,0
Manitoba,Canada,3/19/2020 3:13,53.7609,-98.8139,17,0,0
Wyoming,US,3/19/2020 4:33,42.756,-107.3025,18,0,0
Beijing,China,3/19/2020 5:13,40.1824,116.4142,480,8,380
,Taiwan*,3/19/2020 6:53,23.7,121,108,1,26
Greenland,Denmark,3/19/2020 8:13,71.7069,-42.6043,2,0,0
Greenland,Denmark,3/19/2020 8:13,71.7069,-42.6043,2,0,0
Greenland,Denmark,3/19/2020 8:13,71.7069,-42.6043,2,0,0
,Nicaragua,3/19/2020 8:33,12.8654,-85.2072,1,0,0
,Nicaragua,3/19/2020 8:33,12.8654,-85.2072,1,0,0
Curacao,Netherlands,3/19/2020 8:53,12.1696,-68.99,3,1,0
Curacao,Netherlands,3/19/2020 8:53,12.1696,-68.99,3,1,0
Curacao,Netherlands,3/19/2020 8:53,12.1696,-68.99,3,1,0
St Martin,France,3/19/2020 9:33,18.0708,-63.0501,4,0,0
St Martin,France,3/19/2020 9:33,18.0708,-63.0501,4,0,0
St Martin,France,3/19/2020 9:33,18.0708,-63.0501,4,0,0
,Guadeloupe,3/19/2020 9:33,16.265,-61.551,33,0,0
,Reunion,3/19/2020 9:33,-21.1151,55.5364,14,0,0
,Greenland,3/19/2020 9:33,72,-40,0,0,0
,Greenland,3/19/2020 9:33,72,-40,0,0,0
,Greenland,3/19/2020 9:33,72,-40,0,0,0
Hong Kong,China,3/19/2020 9:53,22.3,114.2,208,4,95
Cook Islands,New Zealand,3/19/2020 10:13,-21.2367,-159.7777,0,0,0
England,United Kingdom,3/19/2020 10:13,52.3555,-1.1743,0,335,0
Guernsey,United Kingdom,3/19/2020 10:13,49.448196,-2.58949,0,0,0
Hubei,China,3/19/2020 10:13,30.9756,112.2707,67800,3130,57682
Jersey,United Kingdom,3/19/2020 10:13,49.2138,-2.1358,0,0,0
Johor,Malaysia,3/19/2020 10:13,1.4854,103.7618,0,0,0
Kedah,Malaysia,3/19/2020 10:13,6.1184,100.3685,0,0,0
Kelantan,Malaysia,3/19/2020 10:13,6.1254,102.2381,0,0,0
Melaka,Malaysia,3/19/2020 10:13,2.1896,102.2501,0,0,0
Negeri Sembilan,Malaysia,3/19/2020 10:13,2.7258,101.9424,0,0,0
Niue,New Zealand,3/19/2020 10:13,-19.0544,-169.8672,0,0,0
Northern Ireland,United Kingdom,3/19/2020 10:13,54.7877,-6.4923,0,1,0
Pahang,Malaysia,3/19/2020 10:13,3.8126,103.3256,0,0,0
Perak,Malaysia,3/19/2020 10:13,4.5921,101.0901,0,0,0
